PathName_Image,"size, micrometer",Group,Sample
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2\int - 2 _5sm.lsm,0.2424575704530141,Intact,Int 2
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2\int - 2 _7m.lsm,0.2326017112515624,Intact,Int 2
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2\int - 2 _8m.lsm,0.1438989784384891,Intact,Int 2
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2 (280622)\islet 1.lsm,0.2460687895240262,Intact,Int 2 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2 (280622)\islet 14 1 ac.lsm,0.3459440920682663,Intact,Int 2 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2 (280622)\islet 15.lsm,0.2352498977192447,Intact,Int 2 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2 (280622)\islets 10-11.lsm,0.3459440920682663,Intact,Int 2 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2 (280622)\islets 12-13.lsm,0.3459440920682663,Intact,Int 2 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2 (280622)\islets 4 4 ac 4ac.lsm,0.3459440920682663,Intact,Int 2 (280622)
C:\Users\Arteys\Desktop\Anya_work\Insulin_Alexa_488_Glucagon_TexasRed\Intact\Int 2 (280622)\islets 8-9 5ac.lsm,0.302628972540387,Intact,Int 2 (280622)
